,property_type,place_with_parent_names,region,lat-lon,area_m2, price_usd ,lat,lon,price_brl,state
3114,apartment,|Brasil|Ceará|Fortaleza|Joaquim Távora|,Northeast,"-3.741638,-38.52309",55," $107,969.79 ",-30.048101,-51.171612,454317.88,Rio Grande do Sul
3115,apartment,|Brasil|Ceará|Fortaleza|Papicu|,Northeast,"-3.7387679,-38.4698894",189," $429,694.81 ",-30.111597,-51.243599,383646.22,Rio Grande do Sul
3116,apartment,|Brasil|Ceará|Fortaleza|Papicu|,Northeast,,138," $323,909.38 ",-30.03253,-51.190845,867242.39,Rio Grande do Sul
3117,apartment,|Brasil|Ceará|Fortaleza|Papicu|,Northeast,,118," $193,471.88 ",-29.16709666,-51.50654418,540133.5,Rio Grande do Sul
3118,apartment,|Brasil|Ceará|Fortaleza|Papicu|,Northeast,"-3.7387679,-38.4698894",165," $378,206.32 ",-30.0353388,-51.2000099,1504297.06,Rio Grande do Sul
3119,apartment,|Brasil|Ceará|Fortaleza|Parangaba|,Northeast,,61," $106,267.86 ",-30.008112,-51.162083,494701.71,Rio Grande do Sul
3120,apartment,|Brasil|Ceará|Fortaleza|Parangaba|,Northeast,"-3.75609,-38.596596",67," $124,862.07 ",-30.000748,-51.146332,494701.71,Rio Grande do Sul
3121,apartment,|Brasil|Ceará|Fortaleza|Parangaba|,Northeast,"-3.75609,-38.596596",57," $107,665.85 ",-30.044764,-51.205509,329382.13,Rio Grande do Sul
3122,apartment,|Brasil|Ceará|Fortaleza|Parangaba|,Northeast,"-3.788236,-38.570072",60," $86,770.89 ",-30.040466,-51.182224,836430.98,Rio Grande do Sul
3123,apartment,|Brasil|Ceará|Aquiraz|Porto das Dunas|,Northeast,"-3.999737,-38.442928",57," $110,434.99 ",-30.068159,-51.229153,1112481.17,Rio Grande do Sul
3124,apartment,|Brasil|Ceará|Aquiraz|Porto das Dunas|,Northeast,"-3.999737,-38.442928",63," $132,060.16 ",-29.78223893,-51.13539219,1211514.4,Rio Grande do Sul
3125,house,|Brasil|Ceará|Eusébio|Centro|,Northeast,"-3.884189,-38.463963",229," $215,315.48 ",-30.05298,-51.193569,499780.99,Rio Grande do Sul
3126,house,|Brasil|Ceará|Eusébio|Centro|,Northeast,"-3.884189,-38.463963",120," $96,735.94 ",-30.077038,-51.243752,454317.88,Rio Grande do Sul
3127,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.80239,-38.566593",63," $102,825.62 ",-29.76715274,-51.11616611,424030.02,Rio Grande do Sul
3128,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.80239,-38.566593",64," $109,021.71 ",-30.1445407,-51.2180544,693698.74,Rio Grande do Sul
3129,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.80239,-38.566593",54," $92,510.14 ",-29.6923754,-53.8182337,292782.63,Rio Grande do Sul
3130,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.80239,-38.566593",63," $101,889.47 ",-30.030844,-51.234386,323070.49,Rio Grande do Sul
3131,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.80239,-38.566593",54," $89,244.52 ",-30.104361,-51.252487,434125.98,Rio Grande do Sul
3132,apartment,|Brasil|Ceará|Fortaleza|,Northeast,,64," $109,957.87 ",-30.005852,-51.1311,793511.5,Rio Grande do Sul
3133,apartment,|Brasil|Ceará|Fortaleza|Parque Araxá|,Northeast,,86," $99,856.45 ",-30.031057,-51.154961,1247659.6,Rio Grande do Sul
3134,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",99," $180,571.67 ",-30.104361,-51.252487,524989.57,Rio Grande do Sul
3135,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",89," $174,550.95 ",-30.034859,-51.144165,593885.94,Rio Grande do Sul
3136,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",103," $195,970.47 ",-29.33136,-49.803558,418982.05,Rio Grande do Sul
3137,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",99," $180,571.67 ",-30.056164,-51.191223,514893.61,Rio Grande do Sul
3138,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",103," $199,949.44 ",-29.7063704,-53.7222111,367492.68,Rio Grande do Sul
3139,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",99," $180,571.67 ",-30.05175,-51.182068,758577.03,Rio Grande do Sul
3140,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",89," $162,523.55 ",-30.03809,-51.20953,339363.39,Rio Grande do Sul
3141,apartment,|Brasil|Ceará|Fortaleza|Parque Iracema|,Northeast,"-3.808945,-38.492897",103," $195,970.47 ",-30.03689,-51.199066,272590.73,Rio Grande do Sul
3142,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.8654364,-38.4405424",138," $155,401.61 ",-30.043938,-51.191223,403838.12,Rio Grande do Sul
3143,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",236," $332,799.72 ",-29.9154822,-51.182234,329382.13,Rio Grande do Sul
3144,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",162," $187,009.92 ",-30.032043,-51.178146,1347472.36,Rio Grande do Sul
3145,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",102," $78,012.85 ",-29.683152,-53.8145169,268960.23,Rio Grande do Sul
3146,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",168," $221,556.51 ",-30.052778,-51.207214,563942.12,Rio Grande do Sul
3147,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",250," $436,871.99 ",-29.7046143,-53.7253309,1312473.95,Rio Grande do Sul
3148,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",90," $78,012.85 ",-30.072315,-51.196423,641883.91,Rio Grande do Sul
3149,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",140," $124,820.57 ",-30.021929,-51.191223,454317.88,Rio Grande do Sul
3150,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",97," $84,253.88 ",-29.6863403,-53.82032792,372742.58,Rio Grande do Sul
3151,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",171," $249,641.14 ",-30.098846,-51.240437,309419.57,Rio Grande do Sul
3152,house,|Brasil|Ceará|Eusébio|Guaribas|,Northeast,"-3.884189,-38.463963",135," $193,471.88 ",-29.6879273,-53.7993577,329128.07,Rio Grande do Sul
3153,house,|Brasil|Ceará|Eusébio|Guaribas|,Northeast,"-3.884189,-38.463963",111," $156,025.71 ",-30.088015,-51.237003,439173.95,Rio Grande do Sul
3154,house,|Brasil|Ceará|Eusébio|Guaribas|,Northeast,"-3.884189,-38.463963",128," $110,778.25 ",-30.070765,-51.163197,241293.26,Rio Grande do Sul
3155,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",111," $131,061.59 ",-30.021929,-51.191223,419213.6,Rio Grande do Sul
3156,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",200," $234,038.56 ",-29.33169569,-49.72262473,514893.61,Rio Grande do Sul
3157,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",111," $74,892.34 ",-30.015261,-51.165073,655227.35,Rio Grande do Sul
3158,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",181," $179,429.56 ",-30.064632,-51.231522,403838.12,Rio Grande do Sul
3159,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",185," $187,230.85 ",-30.101278,-51.237732,339198.7,Rio Grande do Sul
3160,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",153," $177,869.31 ",-30.0577085,-51.2286281,743605.12,Rio Grande do Sul
3161,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",140," $163,826.99 ",-30.03301,-51.231701,282686.67,Rio Grande do Sul
3162,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",122," $107,657.74 ",-30.080242,-51.225227,406866.9,Rio Grande do Sul
3163,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",146," $106,097.48 ",-30.021929,-51.191223,1211514.4,Rio Grande do Sul
3164,house,|Brasil|Ceará|Aquiraz|,Northeast,"-3.999737,-38.442928",120," $90,494.91 ",-30.030588,-51.138939,403838.12,Rio Grande do Sul
3165,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",138," $118,579.54 ",-30.0941533,-51.2306068,282686.67,Rio Grande do Sul
3166,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",112," $118,579.54 ",-29.680903,-51.1107789,444221.95,Rio Grande do Sul
3167,house,|Brasil|Ceará|Eusébio|,Northeast,,110," $134,182.11 ",-30.05175,-51.182068,963193.2,Rio Grande do Sul
3168,house,|Brasil|Ceará|Eusébio|,Northeast,"-3.884189,-38.463963",250," $374,461.71 ",-30.05051,-51.188564,565373.37,Rio Grande do Sul
3169,house,|Brasil|Ceará|Eusébio|Centro|,Northeast,"-3.884189,-38.463963",250," $184,110.34 ",-29.7052783,-53.7238311,444221.95,Rio Grande do Sul
3170,house,|Brasil|Ceará|Eusébio|Centro|,Northeast,,150," $112,338.51 ",-29.7507017,-51.0947323,252398.8,Rio Grande do Sul
3171,apartment,|Brasil|Ceará|Fortaleza|Castelão|,Northeast,"-3.794225,-38.50864",57," $89,246.70 ",-30.1490419,-51.2078931,403838.12,Rio Grande do Sul
3172,apartment,|Brasil|Ceará|Fortaleza|Dionisio Torres|,Northeast,"-3.748079,-38.497749",150," $234,038.56 ",-30.057297,-51.155926,336195.25,Rio Grande do Sul
3173,apartment,|Brasil|Ceará|Fortaleza|Dionisio Torres|,Northeast,"-3.750316,-38.492878",172," $467,671.47 ",-30.034859,-51.144165,898539.83,Rio Grande do Sul
3174,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.755746,-38.466591",111," $265,551.70 ",-30.002981,-51.189289,630997.06,Rio Grande do Sul
3175,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.747069,-38.477108",78," $150,227.17 ",-30.031057,-51.154961,592911.11,Rio Grande do Sul
3176,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.747069,-38.477108",116," $276,854.83 ",-30.005852,-51.1311,323070.49,Rio Grande do Sul
3177,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.747069,-38.477108",116," $251,201.39 ",-29.696026,-53.7951505,489082.54,Rio Grande do Sul
3178,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.741648,-38.483677",100," $228,888.16 ",-30.019997,-51.170139,449157.45,Rio Grande do Sul
3179,apartment,|Brasil|Ceará|Fortaleza|,Northeast,"-3.747069,-38.477108",105," $251,590.52 ",-29.176819,-51.218689,350111.23,Rio Grande do Sul
3180,apartment,|Brasil|Ceará|Fortaleza|Jacarecanga|,Northeast,"-3.716053,-38.546726",53," $80,521.43 ",-30.015261,-51.165073,768558.29,Rio Grande do Sul
3181,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.741175,-38.490189",215," $227,797.54 ",-30.056608,-51.167461,393742.15,Rio Grande do Sul
3182,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.743245,-38.497288",156," $437,007.42 ",-29.7029367,-53.7162876,401000.16,Rio Grande do Sul
3183,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.74446,-38.496861",136," $271,484.74 ",-30.0721267,-51.0709285,656236.96,Rio Grande do Sul
3184,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.732433,-38.5047",60," $85,814.14 ",-30.067726,-51.217381,637304.51,Rio Grande do Sul
3185,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.746504,-38.496136",93," $224,677.02 ",-30.03809,-51.20953,312974.53,Rio Grande do Sul
3186,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.736384,-38.49836",149," $131,061.59 ",-29.701227,-53.758663,279475.72,Rio Grande do Sul
3187,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.737848,-38.517838",70," $151,344.94 ",-30.111597,-51.243599,392732.58,Rio Grande do Sul
3188,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.746688,-38.509289",200," $296,448.85 ",-30.029299,-51.223511,267542.73,Rio Grande do Sul
3189,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",143," $496,941.89 ",-29.7017617,-53.7067419,294447.66,Rio Grande do Sul
3190,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.733658,-38.49313",132," $391,691.31 ",-30.031979,-51.233303,373550.26,Rio Grande do Sul
3191,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",158," $396,211.69 ",-29.7050498,-53.8159793,402828.51,Rio Grande do Sul
3192,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",168," $156,025.71 ",-29.7728595,-51.1359915,642102.63,Rio Grande do Sul
3193,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.742434,-38.506721",75," $152,905.19 ",-30.0517501,-51.1820694,628820.41,Rio Grande do Sul
3194,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",83," $169,100.66 ",-30.080242,-51.225227,705707.14,Rio Grande do Sul
3195,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.732433,-38.5047",117," $299,569.36 ",-30.069269,-51.166512,294447.66,Rio Grande do Sul
3196,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",100," $213,692.81 ",-29.70938843,-53.73288995,489653.71,Rio Grande do Sul
3197,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.742512,-38.513828",126," $279,683.57 ",-30.023415,-51.20953,463404.24,Rio Grande do Sul
3198,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.742591,-38.5047",121," $288,226.29 ",-30.051926,-51.196819,391449.36,Rio Grande do Sul
3199,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",57," $139,424.57 ",-30.029697,-51.202991,757196.48,Rio Grande do Sul
3200,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",89," $227,349.43 ",-30.107187,-51.238651,726908.65,Rio Grande do Sul
3201,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",84," $202,000.87 ",-30.031719,-51.207718,549219.86,Rio Grande do Sul
3202,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.737848,-38.517838",115," $254,927.29 ",-29.7065207,-53.7229695,339363.39,Rio Grande do Sul
3203,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.732433,-38.5047",95," $267,696.12 ",-30.0224742,-51.2067382,796505.87,Rio Grande do Sul
3204,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.741888,-38.517216",111," $255,119.51 ",-30.03548,-51.191505,464413.85,Rio Grande do Sul
3205,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738766,-38.5056379",112," $137,302.62 ",-30.03809,-51.20953,269494.46,Rio Grande do Sul
3206,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738561,-38.508968",129," $338,104.91 ",-30.049242,-51.16972,287734.66,Rio Grande do Sul
3207,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.738766,-38.5056379",98," $226,883.23 ",-30.032206,-51.227306,383646.22,Rio Grande do Sul
3208,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,,97," $109,217.99 ",-30.0357806,-51.2228738,419113.8,Rio Grande do Sul
3209,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,,109," $260,633.77 ",-30.019569,-51.149391,252398.8,Rio Grande do Sul
3210,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.744675,-38.513313",79," $206,631.09 ",-29.981264,-51.185822,282686.67,Rio Grande do Sul
3211,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,,84," $106,097.48 ",-30.036165,-51.189587,464129.36,Rio Grande do Sul
3212,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",120," $271,484.74 ",-29.99995,-51.19146,685955.44,Rio Grande do Sul
3213,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.737848,-38.517838",107," $239,936.34 ",-30.0740578,-51.2160919,398790.15,Rio Grande do Sul
3214,apartment,|Brasil|Ceará|Fortaleza|Aldeota|,Northeast,"-3.742434,-38.506721",95," $177,965.11 ",-30.031038,-51.217381,806666.67,Rio Grande do Sul
3215,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.732693,-38.504745",118," $397,650.87 ",-29.3348837,-49.7331459,658644.48,Rio Grande do Sul
3216,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.726883,-38.49419",72," $215,315.48 ",-29.683651,-53.8176003,252398.8,Rio Grande do Sul
3217,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.731695,-38.488731",92," $149,784.68 ",-30.031361,-51.15786,1009595.32,Rio Grande do Sul
3218,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.733789,-38.498131",91," $192,753.22 ",-30.065382,-51.196617,318022.53,Rio Grande do Sul
3219,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",56," $140,423.14 ",-30.128674,-51.234386,595661.23,Rio Grande do Sul
3220,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.726883,-38.49419",85," $232,107.28 ",-30.031057,-51.154961,1312473.95,Rio Grande do Sul
3221,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",105," $177,869.31 ",-29.7031504,-53.7884548,353358.36,Rio Grande do Sul
3222,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,,124," $340,136.05 ",-30.03035,-51.191677,555277.43,Rio Grande do Sul
3223,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,,73," $246,963.42 ",-29.973013,-51.124569,484091.92,Rio Grande do Sul
3224,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.731699,-38.492516",164," $465,875.30 ",-30.056164,-51.191223,301868.99,Rio Grande do Sul
3225,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",120," $335,811.02 ",-30.05175,-51.182068,473112.5,Rio Grande do Sul
3226,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",163," $470,710.54 ",-30.0444196,-51.0000194,423206.12,Rio Grande do Sul
3227,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.731695,-38.488731",110," $279,428.32 ",-30.067726,-51.217381,439371.85,Rio Grande do Sul
3228,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.742591,-38.5047",126," $415,734.88 ",-30.050106,-51.189552,719084.11,Rio Grande do Sul
3229,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.733873,-38.488148",152," $409,099.41 ",-29.7098528,-53.7280093,475869.34,Rio Grande do Sul
3230,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.732693,-38.504745",61," $182,550.08 ",-30.0175164,-51.1820694,668745.53,Rio Grande do Sul
3231,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",56," $137,302.62 ",-29.76329,-50.0188603,585565.3,Rio Grande do Sul
3232,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,,120," $171,628.28 ",-30.030844,-51.234386,288458.89,Rio Grande do Sul
3233,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",56," $168,507.77 ",-29.6885169,-52.4383884,252398.8,Rio Grande do Sul
3234,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,,56," $137,302.62 ",-30.005852,-51.1311,499749.67,Rio Grande do Sul
3235,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.728506,-38.512775",110," $253,800.47 ",-30.042521,-51.225136,475041.9,Rio Grande do Sul
3236,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.726883,-38.49419",66," $255,882.16 ",-30.049339,-51.199142,402245.44,Rio Grande do Sul
3237,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.726883,-38.49419",66," $234,038.56 ",-30.03809,-51.20953,555277.43,Rio Grande do Sul
3238,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.741709,-38.511925",92," $196,592.39 ",-30.119474,-51.250092,577915.91,Rio Grande do Sul
3239,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.726883,-38.49419",66," $265,243.71 ",-30.024433,-51.203426,934885.27,Rio Grande do Sul
3240,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.726883,-38.49419",76," $180,053.67 ",-30.051098,-51.216896,789259.47,Rio Grande do Sul
3241,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.733658,-38.49313",149," $202,833.42 ",-29.703987,-53.723953,297442.03,Rio Grande do Sul
3242,apartment,|Brasil|Ceará|Fortaleza|Meireles|,Northeast,"-3.742591,-38.5047",134," $156,025.71 ",-29.7032802,-52.4294344,555277.43,Rio Grande do Sul
